codigo,nombre,tipo,nivel,padre_codigo,descripcion,estado,es_debito,registra_tercero
2630,PARA MANTENIMIENTO Y REPARACIONES ,pasivo,3,26,,1,0,0
263005,TERRENOS ,pasivo,4,2630,,1,0,0
26300501,Terrenos ,pasivo,5,263005,,1,0,1
263010,CONSTRUCCIONES Y EDIFICACIONES ,pasivo,4,2630,,1,0,0
26301001,Construcciones Y Edificaciones ,pasivo,5,263010,,1,0,1
263015,MAQUINARIA Y EQUIPO ,pasivo,4,2630,,1,0,0
26301501,Maquinaria Y Equipo ,pasivo,5,263015,,1,0,1
263020,EQUIPO DE OFICINA ,pasivo,4,2630,,1,0,0
26302001,Equipo De Oficina ,pasivo,5,263020,,1,0,1
263025,EQUIPO DE COMPUTACION Y COMUNICACION ,pasivo,4,2630,,1,0,0
26302501,Equipo De Computacion Y Comunicacion ,pasivo,5,263025,,1,0,1
263030,EQUIPO MEDICO - CIENTIFICO ,pasivo,4,2630,,1,0,0
26303001,Equipo Medico - Cientifico ,pasivo,5,263030,,1,0,1
263035,EQUIPO DE HOTELES Y RESTAURANTES ,pasivo,4,2630,,1,0,0
26303501,Equipo De Hoteles Y Restaurantes ,pasivo,5,263035,,1,0,1
263040,FLOTA Y EQUIPO DE TRANSPORTE ,pasivo,4,2630,,1,0,0
26304001,Flota Y Equipo De Transporte ,pasivo,5,263040,,1,0,1
263045,FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,pasivo,4,2630,,1,0,0
26304501,Flota Y Equipo Fluvial Y-O Maritimo ,pasivo,5,263045,,1,0,1
263050,FLOTA Y EQUIPO AEREO ,pasivo,4,2630,,1,0,0
26305001,Flota Y Equipo Aereo ,pasivo,5,263050,,1,0,1
263055,FLOTA Y EQUIPO FERREO ,pasivo,4,2630,,1,0,0
26305501,Flota Y Equipo Ferreo ,pasivo,5,263055,,1,0,1
263060,ACUEDUCTOS PLANTAS Y REDES ,pasivo,4,2630,,1,0,0
26306001,Acueductos Plantas Y Redes ,pasivo,5,263060,,1,0,1
263065,ARMAMENTO DE VIGILANCIA ,pasivo,4,2630,,1,0,0
26306501,Armamento De Vigilancia ,pasivo,5,263065,,1,0,1
263070,ENVASES Y EMPAQUES ,pasivo,4,2630,,1,0,0
26307001,Envases Y Empaques ,pasivo,5,263070,,1,0,1
263075,PLANTACIONES AGRICOLAS Y FORESTALES ,pasivo,4,2630,,1,0,0
26307501,Plantaciones Agricolas Y Forestales ,pasivo,5,263075,,1,0,1
263080,VIAS DE CUMUNICACION ,pasivo,4,2630,,1,0,0
26308001,Vias De Cumunicacion ,pasivo,5,263080,,1,0,1
263085,POZOS ARTESIANOS ,pasivo,4,2630,,1,0,0
26308501,Pozos Artesianos ,pasivo,5,263085,,1,0,1
263095,OTROS ,pasivo,4,2630,,1,0,0
26309501,Otros ,pasivo,5,263095,,1,0,1
2635,PARA CONTINGENCIAS ,pasivo,3,26,,1,0,0
263505,MULTAS Y SANCIONES AUTORIDADES ADMINISTRATIVAS ,pasivo,4,2635,,1,0,0
26350501,Multas Y Sanciones Autoridades Administrativas ,pasivo,5,263505,,1,0,1
263510,INTERESES POR MULTAS Y SANCIONES ,pasivo,4,2635,,1,0,0
26351001,Intereses Por Multas Y Sanciones ,pasivo,5,263510,,1,0,1
263515,RECLAMOS ,pasivo,4,2635,,1,0,0
26351501,Reclamos ,pasivo,5,263515,,1,0,1
263520,LABORALES ,pasivo,4,2635,,1,0,0
26352001,Laborales ,pasivo,5,263520,,1,0,1
263525,CIVILES ,pasivo,4,2635,,1,0,0
26352501,Civiles ,pasivo,5,263525,,1,0,1
263530,PENALES ,pasivo,4,2635,,1,0,0
26353001,Penales ,pasivo,5,263530,,1,0,1
263535,ADMINISTRATIVOS ,pasivo,4,2635,,1,0,0
26353501,Administrativos ,pasivo,5,263535,,1,0,1
263540,COMERCIALES ,pasivo,4,2635,,1,0,0
26354001,Comerciales ,pasivo,5,263540,,1,0,1
263595,OTRAS ,pasivo,4,2635,,1,0,0
26359501,Otras ,pasivo,5,263595,,1,0,1
2640,PARA OBLIGACIONES DE GARANTIAS ,pasivo,3,26,,1,0,0
2695,PROVISIONES DIVERSAS ,pasivo,3,26,,1,0,0
269505,PARA BENEFICENCIA ,pasivo,4,2695,,1,0,0
26950501,Para Beneficencia ,pasivo,5,269505,,1,0,1
269510,PARA COMUNICACIONES ,pasivo,4,2695,,1,0,0
26951001,Para Comunicaciones ,pasivo,5,269510,,1,0,1
269515,PARA PERDIDA EN TRANSPORTE ,pasivo,4,2695,,1,0,0
26951501,Para Perdida En Transporte ,pasivo,5,269515,,1,0,1
269520,PARA OPERACION ,pasivo,4,2695,,1,0,0
26952001,Para Operacion ,pasivo,5,269520,,1,0,1
269525,PARA PROTECCION DE BIENES AGOTABLES ,pasivo,4,2695,,1,0,0
26952501,Para Proteccion De Bienes Agotables ,pasivo,5,269525,,1,0,1
269530,PARA AJUSTES EN REDENCION DE UNIDADES ,pasivo,4,2695,,1,0,0
26953001,Para Ajustes En Redencion De Unidades ,pasivo,5,269530,,1,0,1
269535,AUTOSEGURO ,pasivo,4,2695,,1,0,0
26953501,Autoseguro ,pasivo,5,269535,,1,0,1
269540,PLANES Y PROGRAMAS DE REFORESTACION Y ELECTRIFICACION ,pasivo,4,2695,,1,0,0
26954001,Planes Y Programas De Reforestacion Y Electrificacion ,pasivo,5,269540,,1,0,1
269595,OTRAS ,pasivo,4,2695,,1,0,0
26959501,Otras ,pasivo,5,269595,,1,0,1
27,DIFERIDOS ,pasivo,2,2,,1,0,0
2705,INGRESOS RECIBIDOS POR ANTICIPADO ,pasivo,3,27,,1,0,0
270505,INTERESES ,pasivo,4,2705,,1,0,0
27050501,Intereses ,pasivo,5,270505,,1,0,1
270510,COMISIONES ,pasivo,4,2705,,1,0,0
27051001,Comisiones ,pasivo,5,270510,,1,0,1
270515,ARRENDAMIENTOS ,pasivo,4,2705,,1,0,0
27051501,Arrendamientos ,pasivo,5,270515,,1,0,1
270520,HONORARIOS ,pasivo,4,2705,,1,0,0
27052001,Honorarios ,pasivo,5,270520,,1,0,1
270525,SERVICIOS TECNICOS ,pasivo,4,2705,,1,0,0
27052501,Servicios Tecnicos ,pasivo,5,270525,,1,0,1
270530,DE SUSCRIPTORES ,pasivo,4,2705,,1,0,0
27053001,De Suscriptores ,pasivo,5,270530,,1,0,1
270535,TRANSPORTES- FLETES Y ACARREOS ,pasivo,4,2705,,1,0,0
27053501,Transportes- Fletes Y Acarreos ,pasivo,5,270535,,1,0,1
270540,MERCANCIA EN TRANSITO YA VENDIDA ,pasivo,4,2705,,1,0,0
27054001,Mercancia En Transito Ya Vendida ,pasivo,5,270540,,1,0,1
270545,MATRICULAS Y PENSIONES ,pasivo,4,2705,,1,0,0
27054501,Matriculas Y Pensiones ,pasivo,5,270545,,1,0,1
270550,CUOTAS DE ADMINISTRACION ,pasivo,4,2705,,1,0,0
27055001,Cuotas De Administracion ,pasivo,5,270550,,1,0,1
270595,OTROS ,pasivo,4,2705,,1,0,0
27059501,Otros ,pasivo,5,270595,,1,0,1
2710,ABONOS DIFERIDOS ,pasivo,3,27,,1,0,0
271005,REAJUSTE DEL SISTEMA ,pasivo,4,2710,,1,0,0
27100501,Reajuste Del Sistema ,pasivo,5,271005,,1,0,1
2715,UTILIDAD DIFERIDA EN VENTAS A PLAZOS ,pasivo,3,27,,1,0,0
2720,CREDITO POR CORRECCION MONETARIA DIFERIDA ,pasivo,3,27,,1,0,0
2725,IMPUESTOS DIFERIDOS ,pasivo,3,27,,1,0,0
272505,POR DEPRECIACION FLEXIBLE ,pasivo,4,2725,,1,0,0
27250501,Por Depreciacion Flexible ,pasivo,5,272505,,1,0,1
272595,DIVERSOS ,pasivo,4,2725,,1,0,0
27259501,Diversos ,pasivo,5,272595,,1,0,1
272599,AJUSTES POR INFLACION ,pasivo,4,2725,,1,0,0
27259901,Ajustes Por Inflacion ,pasivo,5,272599,,1,0,1
28,OTROS PASIVOS ,pasivo,2,2,,1,0,0
2805,ANTICIPOS Y AVANCES RECIBIDOS ,pasivo,3,28,,1,0,0
280505,DE CLIENTES ,pasivo,4,2805,,1,0,0
28050501,De Clientes ,pasivo,5,280505,,1,0,1
280510,SOBRE CONTRATOS ,pasivo,4,2805,,1,0,0
28051001,Sobre Contratos ,pasivo,5,280510,,1,0,1
280515,PARA OBRAS EN PROCESO ,pasivo,4,2805,,1,0,0
28051501,Para Obras En Proceso ,pasivo,5,280515,,1,0,1
280595,OTROS ,pasivo,4,2805,,1,0,0
28059501,Otros ,pasivo,5,280595,,1,0,1
2810,DEPOSITOS RECIBIDOS ,pasivo,3,28,,1,0,0
281005,PARA FUTURA SUSCRIPCION DE ACCIONES ,pasivo,4,2810,,1,0,0
28100501,Para Futura Suscripcion De Acciones ,pasivo,5,281005,,1,0,1
281010,PARA FUTURO PAGO DE CUOTAS O DERECHOS SOCIALES ,pasivo,4,2810,,1,0,0
28101001,Para Futuro Pago De Cuotas O Derechos Sociales ,pasivo,5,281010,,1,0,1
281015,PARA GARANTIA EN LA PRESTACION DE SERVICIOS ,pasivo,4,2810,,1,0,0
28101501,Para Garantia En La Prestacion De Servicios ,pasivo,5,281015,,1,0,1
281020,PARA GARANTIA DE CONTRATOS ,pasivo,4,2810,,1,0,0
28102001,Para Garantia De Contratos ,pasivo,5,281020,,1,0,1
281025,DE LICITACIONES ,pasivo,4,2810,,1,0,0
28102501,De Licitaciones ,pasivo,5,281025,,1,0,1
281030,DE MANEJO DE BIENES ,pasivo,4,2810,,1,0,0
28103001,De Manejo De Bienes ,pasivo,5,281030,,1,0,1
281035,FONDO DE RESERVA ,pasivo,4,2810,,1,0,0
28103501,Fondo De Reserva ,pasivo,5,281035,,1,0,1
281095,OTROS ,pasivo,4,2810,,1,0,0
28109501,Otros ,pasivo,5,281095,,1,0,1
2815,INGRESOS RECIBIDOS PARA TERCEROS ,pasivo,3,28,,1,0,0
281505,VALORES RECIBIDOS PARA TERCEROS ,pasivo,4,2815,,1,0,0
28150501,Valores Recibidos Para Terceros ,pasivo,5,281505,,1,0,1
281510,VENTA POR CUENTA DE TERCEROS ,pasivo,4,2815,,1,0,0
28151001,Venta Por Cuenta De Terceros ,pasivo,5,281510,,1,0,1
2820,CUENTAS DE OPERACION CONJUNTA ,pasivo,3,28,,1,0,0
2825,RETENCIONES A TERCEROS SOBRE CONTRATOS ,pasivo,3,28,,1,0,0
282505,CUMPLIMIENTO OBLIGACIONES LABORALES ,pasivo,4,2825,,1,0,0
28250501,Cumplimiento Obligaciones Laborales ,pasivo,5,282505,,1,0,1
282510,PARA ESTABILIDAD DE OBRA ,pasivo,4,2825,,1,0,0
28251001,Para Estabilidad De Obra ,pasivo,5,282510,,1,0,1
282515,GARANTIA CUMPLIMIENTO DE CONTRATOS ,pasivo,4,2825,,1,0,0
28251501,Garantia Cumplimiento De Contratos ,pasivo,5,282515,,1,0,1
2830,EMBARGOS JUDICIALES ,pasivo,3,28,,1,0,0
283005,INDEMNIZACIONES ,pasivo,4,2830,,1,0,0
28300501,Indemnizaciones ,pasivo,5,283005,,1,0,1
283010,DEPOSITOS JUDICIALES ,pasivo,4,2830,,1,0,0
28301001,Depositos Judiciales ,pasivo,5,283010,,1,0,1
2835,ACREEDORES DEL SISTEMA ,pasivo,3,28,,1,0,0
283505,CUOTAS NETAS ,pasivo,4,2835,,1,0,0
28350501,Cuotas Netas ,pasivo,5,283505,,1,0,1
283510,GRUPOS EN FORMACION ,pasivo,4,2835,,1,0,0
28351001,Grupos En Formacion ,pasivo,5,283510,,1,0,1
2840,CUENTAS EN PARTICIPACION ,pasivo,3,28,,1,0,0
2895,DIVERSOS ,pasivo,3,28,,1,0,0
289505,PRESTAMOS DE PRODUCTOS ,pasivo,4,2895,,1,0,0
28950501,Prestamos De Productos ,pasivo,5,289505,,1,0,1
289510,REEMBOLSO DE COSTOS EXPLORATORIOS ,pasivo,4,2895,,1,0,0
28951001,Reembolso De Costos Exploratorios ,pasivo,5,289510,,1,0,1
289515,PROGRAMA DE EXTENSION AGROPECUARIA ,pasivo,4,2895,,1,0,0
28951501,Programa De Extension Agropecuaria ,pasivo,5,289515,,1,0,1
29,BONOS Y PAPELES COMERCIALES ,pasivo,2,2,,1,0,0
2905,BONOS EN CIRCULACION ,pasivo,3,29,,1,0,0
290505,GARANTIA GENERAL ,pasivo,4,2905,,1,0,0
29050501,Garantia General ,pasivo,5,290505,,1,0,1
290510,GARANTIA ESPECIFICA ,pasivo,4,2905,,1,0,0
29051001,Garantia Especifica ,pasivo,5,290510,,1,0,1
2910,BONOS OBLIGATORIAMENTE CONVERTIBLES EN ACCIONES ,pasivo,3,29,,1,0,0
2915,PAPELES COMERCIALES ,pasivo,3,29,,1,0,0
3,PATRIMONIO ,patrimonio,1,null,Recursos propios de los socios o accionistas. Nat. Credito Forma de Uso. Se abona (credito) cuando aumenta el patrimonio y se carga (debito) cuando disminuye.,1,0,0
31,CAPITAL SOCIAL ,patrimonio,2,3,Aportes de los socios o accionistas. Nat. Credito Forma de Uso. Registra capital suscrito y pagado.,1,0,0
3105,CAPITAL SUSCRITO Y PAGADO ,patrimonio,3,31,Aportes realizados por los socios. Nat. Credito Forma de Uso. Registra aportes efectivamente pagados.,1,0,0
310505,CAPITAL AUTORIZADO ,patrimonio,4,3105,,1,0,0
31050501,Capital Autorizado ,patrimonio,5,310505,,1,0,1
310510,CAPITAL POR SUSCRIBIR (DB) ,patrimonio,4,3105,,1,0,0
31051001,Capital Por Suscribir (Db) ,patrimonio,5,310510,,1,0,1
310515,CAPITAL SUSCRITO POR COBRAR (DB) ,patrimonio,4,3105,,1,0,0
31051501,Capital Suscrito Por Cobrar (Db) ,patrimonio,5,310515,,1,0,1
3110,ACCIONES- CUOTAS O PARTES DE INTERES SOCIAL PROPIAS READQUIRIDAS (DB) ,patrimonio,3,31,,1,0,0
311005,ACCIONES PROPIAS READQUIRIDAS (DB) ,patrimonio,4,3110,,1,0,0
31100501,Acciones Propias Readquiridas (Db) ,patrimonio,5,311005,,1,0,1
311010,CUOTAS O PARTES DE INTERES SOCIAL PROPIAS READQUIRIDAS (DB) ,patrimonio,4,3110,,1,0,0
31101001,Cuotas O Partes De Interes Social Propias Readquiridas (Db) ,patrimonio,5,311010,,1,0,1
3115,APORTES SOCIALES ,patrimonio,3,31,,1,0,0
311505,CUOTAS O PARTES DE INTERES SOCIAL ,patrimonio,4,3115,,1,0,0
31150501,Cuotas O Partes De Interes Social ,patrimonio,5,311505,,1,0,1
311510,APORTES DE SOCIOS - FONDO MUTUO DE INVERSION ,patrimonio,4,3115,,1,0,0
31151001,Aportes De Socios - Fondo Mutuo De Inversion ,patrimonio,5,311510,,1,0,1
311515,CONTRIBUCION DE LA EMPRESA - FONDO MUTUO DE INVERSION ,patrimonio,4,3115,,1,0,0
31151501,Contribucion De La Empresa - Fondo Mutuo De Inversion ,patrimonio,5,311515,,1,0,1
311520,SUSCRIPCIONES DEL PUBLICO ,patrimonio,4,3115,,1,0,0
31152001,Suscripciones Del Publico ,patrimonio,5,311520,,1,0,1
3120,CAPITAL ASIGNADO ,patrimonio,3,31,,1,0,0
3125,INVERSION SUPLEMENTARIA AL CAPITAL ASIGNADO ,patrimonio,3,31,,1,0,0
3130,CAPITAL DE PERSONAS NATURALES ,patrimonio,3,31,,1,0,0
3135,APORTES DEL ESTADO ,patrimonio,3,31,,1,0,0
3140,FONDO SOCIAL ,patrimonio,3,31,,1,0,0
32,SUPERAVIT DE CAPITAL ,patrimonio,2,3,Ganancias retenidas para fines especificos. Nat. Credito Forma de Uso. Registra reservas legales- estatutarias u ocasionales.,1,0,0
3205,PRIMA EN COLOCACION DE ACCIONES- CUOTAS O PARTES DE INTERES SOCIAL ,patrimonio,3,32,Obligatorias segun la ley. Nat. Credito Forma de Uso. Resguardan el capital contra perdidas.,1,0,0
320505,PRIMA EN COLOCACION DE ACCIONES ,patrimonio,4,3205,,1,0,0
32050501,Prima En Colocacion De Acciones ,patrimonio,5,320505,,1,0,1
320510,PRIMA EN COLOCACION DE ACCIONES POR COBRAR (DB) ,patrimonio,4,3205,,1,0,0
32051001,Prima En Colocacion De Acciones Por Cobrar (Db) ,patrimonio,5,320510,,1,0,1
320515,PRIMA EN COLOCACION DE CUOTAS O PARTES DE INTERES SOCIAL ,patrimonio,4,3205,,1,0,0
32051501,Prima En Colocacion De Cuotas O Partes De Interes Social ,patrimonio,5,320515,,1,0,1
3210,DONACIONES ,patrimonio,3,32,Definidas en estatutos de la empresa. Nat. Credito Forma de Uso. Se constituyen segun normas internas.,1,0,0
321005,EN DINERO ,patrimonio,4,3210,,1,0,0
32100501,En Dinero ,patrimonio,5,321005,,1,0,1
321010,EN VALORES MOBILIARIOS ,patrimonio,4,3210,,1,0,0
32101001,En Valores Mobiliarios ,patrimonio,5,321010,,1,0,1
321015,EN BIENES MUEBLES ,patrimonio,4,3210,,1,0,0
32101501,En Bienes Muebles ,patrimonio,5,321015,,1,0,1
321020,EN BIENES INMUEBLES ,patrimonio,4,3210,,1,0,0
32102001,En Bienes Inmuebles ,patrimonio,5,321020,,1,0,1
321025,EN INTANGIBLES ,patrimonio,4,3210,,1,0,0
32102501,En Intangibles ,patrimonio,5,321025,,1,0,1
3215,CREDITO MERCANTIL ,patrimonio,3,32,,1,0,0
33,RESERVAS ,patrimonio,2,3,,1,0,0
3305,RESERVAS OBLIGATORIAS ,patrimonio,3,33,,1,0,0
330505,RESERVA LEGAL ,patrimonio,4,3305,,1,0,0
33050501,Reserva Legal ,patrimonio,5,330505,,1,0,1
330510,RESERVAS POR DISPOSICIONES FISCALES ,patrimonio,4,3305,,1,0,0
33051001,Reservas Por Disposiciones Fiscales ,patrimonio,5,330510,,1,0,1
330515,RESERVA PARA READQUISICION DE ACCIONES ,patrimonio,4,3305,,1,0,0
33051501,Reserva Para Readquisicion De Acciones ,patrimonio,5,330515,,1,0,1
330517,RESERVA PARA READQUISICION DE CUOTAS O PARTES DE INTERES SOCIAL ,patrimonio,4,3305,,1,0,0
33051701,Reserva Para Readquisicion De Cuotas O Partes De Interes Social ,patrimonio,5,330517,,1,0,1
330520,RESERVA PARA EXTENSION AGROPECUARIA ,patrimonio,4,3305,,1,0,0
33052001,Reserva Para Extension Agropecuaria ,patrimonio,5,330520,,1,0,1
330525,RESERVA LEY 7a. DE 1990 ,patrimonio,4,3305,,1,0,0
33052501,Reserva Ley 7A. De 1990 ,patrimonio,5,330525,,1,0,1
330530,RESERVA PARA REPOSICION DE SEMOVIENTES ,patrimonio,4,3305,,1,0,0
33053001,Reserva Para Reposicion De Semovientes ,patrimonio,5,330530,,1,0,1
330535,RESERVA LEY 4a DE 1980 ,patrimonio,4,3305,,1,0,0
33053501,Reserva Ley 4A De 1980 ,patrimonio,5,330535,,1,0,1
330595,OTRAS ,patrimonio,4,3305,,1,0,0
33059501,Otras ,patrimonio,5,330595,,1,0,1
3310,RESERVAS ESTATUTARIAS ,patrimonio,3,33,,1,0,0
331005,PARA FUTURAS CAPITALIZACIONES ,patrimonio,4,3310,,1,0,0
33100501,Para Futuras Capitalizaciones ,patrimonio,5,331005,,1,0,1
331010,PARA REPOSICION DE ACTIVOS ,patrimonio,4,3310,,1,0,0
33101001,Para Reposicion De Activos ,patrimonio,5,331010,,1,0,1
331015,PARA FUTUROS ENSANCHES ,patrimonio,4,3310,,1,0,0
33101501,Para Futuros Ensanches ,patrimonio,5,331015,,1,0,1
331095,OTRAS ,patrimonio,4,3310,,1,0,0
33109501,Otras ,patrimonio,5,331095,,1,0,1
3315,RESERVAS OCASIONALES ,patrimonio,3,33,,1,0,0
331505,PARA BENEFICENCIA Y CIVISMO ,patrimonio,4,3315,,1,0,0
33150501,Para Beneficencia Y Civismo ,patrimonio,5,331505,,1,0,1
331510,PARA FUTURAS CAPITALIZACIONES ,patrimonio,4,3315,,1,0,0
33151001,Para Futuras Capitalizaciones ,patrimonio,5,331510,,1,0,1
331515,PARA FUTUROS ENSANCHES ,patrimonio,4,3315,,1,0,0
33151501,Para Futuros Ensanches ,patrimonio,5,331515,,1,0,1
331520,PARA ADQUISICION O REPOSICION DE PROPIEDADES PLANTA Y EQUIPO ,patrimonio,4,3315,,1,0,0
33152001,Para Adquisicion O Reposicion De Propiedades Planta Y Equipo ,patrimonio,5,331520,,1,0,1
331525,PARA INVESTIGACIONES Y DESARROLLO ,patrimonio,4,3315,,1,0,0
33152501,Para Investigaciones Y Desarrollo ,patrimonio,5,331525,,1,0,1
331530,PARA FOMENTO ECONOMICO ,patrimonio,4,3315,,1,0,0
33153001,Para Fomento Economico ,patrimonio,5,331530,,1,0,1
331535,PARA CAPITAL DE TRABAJO ,patrimonio,4,3315,,1,0,0
33153501,Para Capital De Trabajo ,patrimonio,5,331535,,1,0,1
331540,PARA ESTABILIZACION DE RENDIMIENTOS ,patrimonio,4,3315,,1,0,0
33154001,Para Estabilizacion De Rendimientos ,patrimonio,5,331540,,1,0,1
331545,A DISPOSICION DEL MAXIMO ORGANO SOCIAL ,patrimonio,4,3315,,1,0,0
33154501,A Disposicion Del Maximo Organo Social ,patrimonio,5,331545,,1,0,1
331595,OTRAS ,patrimonio,4,3315,,1,0,0
33159501,Otras ,patrimonio,5,331595,,1,0,1
34,REVALORIZACION DEL PATRIMONIO ,patrimonio,2,3,,1,0,0
3405,AJUSTES POR INFLACION ,patrimonio,3,34,,1,0,0
340505,DE CAPITAL SOCIAL ,patrimonio,4,3405,,1,0,0
34050501,De Capital Social ,patrimonio,5,340505,,1,0,1
340510,DE SUPERAVIT DE CAPITAL ,patrimonio,4,3405,,1,0,0
34051001,De Superavit De Capital ,patrimonio,5,340510,,1,0,1
340515,DE RESERVAS ,patrimonio,4,3405,,1,0,0
34051501,De Reservas ,patrimonio,5,340515,,1,0,1
340520,DE RESULTADOS DE EJERCICIOS ANTERIORES ,patrimonio,4,3405,,1,0,0
34052001,De Resultados De Ejercicios Anteriores ,patrimonio,5,340520,,1,0,1
340525,DE ACTIVOS EN PERIODO IMPRODUCTIVO ,patrimonio,4,3405,,1,0,0
34052501,De Activos En Periodo Improductivo ,patrimonio,5,340525,,1,0,1
3410,SANEAMIENTO FISCAL ,patrimonio,3,34,,1,0,0
3415,AJUSTES POR INFLACION DECRETO 3019 DE 1989 ,patrimonio,3,34,,1,0,0
35,DIVIDENDOS O PARTICIPACIONES DECRETADOS EN ACCIONES- CUOTAS O PARTES DE INTERES SOCIAL ,patrimonio,2,3,,1,0,0
3505,DIVIDENDOS DECRETADOS EN ACCIONES ,patrimonio,3,35,,1,0,0
3510,PARTICIPACIONES DECRETADAS EN CUOTAS O PARTES DE INTERES SOCIAL ,patrimonio,3,35,,1,0,0
36,RESULTADOS DEL EJERCICIO ,patrimonio,2,3,Ganancias o perdidas del periodo. Nat. Credito Forma de Uso. Registra el resultado neto del ejercicio.,1,0,0
3605,UTILIDAD DEL EJERCICIO ,patrimonio,3,36,Resultado positivo del periodo. Nat. Credito Forma de Uso. Refleja utilidad generada en el ano.,1,0,0
360505,UTILIDAD DEL EJERCICIO ,patrimonio,4,3605,,1,0,0
36050501,Utilidad Del Ejercicio ,patrimonio,5,360505,,1,0,1
360510,UTILIDAD POR EXPOSICION A LA INFLACION ,patrimonio,4,3605,,1,0,0
36051001,Utilidad Por Exposicion A La Inflacion ,patrimonio,5,360510,,1,0,1
3610,PERDIDA DEL EJERCICIO ,patrimonio,3,36,Resultado negativo del periodo. Nat. Debito Forma de Uso. Refleja perdida neta generada en el ano.,1,0,0
361005,PERDIDA DEL EJERCICIO ,patrimonio,4,3610,,1,0,0
36100501,Perdida Del Ejercicio ,patrimonio,5,361005,,1,0,1
361010,PERDIDA POR EXPOSICION A LA INFLACION ,patrimonio,4,3610,,1,0,0
36101001,Perdida Por Exposicion A La Inflacion ,patrimonio,5,361010,,1,0,1
37,RESULTADOS DE EJERCICIOS ANTERIORES ,patrimonio,2,3,,1,0,0
3705,UTILIDADES O EXCEDENTES ACUMULADOS ,patrimonio,3,37,,1,0,0
3710,PERDIDAS ACUMULADAS ,patrimonio,3,37,,1,0,0
38,SUPERAVIT POR VALORIZACIONES ,patrimonio,2,3,,1,0,0
3805,DE INVERSIONES ,patrimonio,3,38,,1,0,0
380505,ACCIONES ,patrimonio,4,3805,,1,0,0
38050501,Acciones ,patrimonio,5,380505,,1,0,1
380510,CUOTAS O PARTES DE INTERES SOCIAL ,patrimonio,4,3805,,1,0,0
38051001,Cuotas O Partes De Interes Social ,patrimonio,5,380510,,1,0,1
380515,DERECHOS FIDUCIARIOS ,patrimonio,4,3805,,1,0,0
38051501,Derechos Fiduciarios ,patrimonio,5,380515,,1,0,1
3810,DE PROPIEDADES PLANTA Y EQUIPO ,patrimonio,3,38,,1,0,0
381004,TERRENOS ,patrimonio,4,3810,,1,0,0
38100401,Terrenos ,patrimonio,5,381004,,1,0,1
381006,MATERIALES PROYECTOS PETROLEROS ,patrimonio,4,3810,,1,0,0
38100601,Materiales Proyectos Petroleros ,patrimonio,5,381006,,1,0,1
381008,CONSTRUCCIONES Y EDIFICACIONES ,patrimonio,4,3810,,1,0,0
38100801,Construcciones Y Edificaciones ,patrimonio,5,381008,,1,0,1
381012,MAQUINARIA Y EQUIPO ,patrimonio,4,3810,,1,0,0
38101201,Maquinaria Y Equipo ,patrimonio,5,381012,,1,0,1
381016,EQUIPO DE OFICINA ,patrimonio,4,3810,,1,0,0
38101601,Equipo De Oficina ,patrimonio,5,381016,,1,0,1
381020,EQUIPO DE COMPUTACION Y COMUNICACION ,patrimonio,4,3810,,1,0,0
38102001,Equipo De Computacion Y Comunicacion ,patrimonio,5,381020,,1,0,1
381024,EQUIPO MEDICO CIENTIFICO ,patrimonio,4,3810,,1,0,0
38102401,Equipo Medico Cientifico ,patrimonio,5,381024,,1,0,1
381028,EQUIPO DE HOTELES Y RESTAURANTES ,patrimonio,4,3810,,1,0,0
38102801,Equipo De Hoteles Y Restaurantes ,patrimonio,5,381028,,1,0,1
381032,FLOTA Y EQUIPO DE TRANSPORTE ,patrimonio,4,3810,,1,0,0
38103201,Flota Y Equipo De Transporte ,patrimonio,5,381032,,1,0,1
381036,FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,patrimonio,4,3810,,1,0,0
38103601,Flota Y Equipo Fluvial Y-O Maritimo ,patrimonio,5,381036,,1,0,1
381040,FLOTA Y EQUIPO AEREO ,patrimonio,4,3810,,1,0,0
38104001,Flota Y Equipo Aereo ,patrimonio,5,381040,,1,0,1
381044,FLOTA Y EQUIPO FERREO ,patrimonio,4,3810,,1,0,0
38104401,Flota Y Equipo Ferreo ,patrimonio,5,381044,,1,0,1
381048,ACUEDUCTOS PLANTAS Y REDES ,patrimonio,4,3810,,1,0,0
38104801,Acueductos Plantas Y Redes ,patrimonio,5,381048,,1,0,1
381052,ARMAMENTO DE VIGILANCIA ,patrimonio,4,3810,,1,0,0
38105201,Armamento De Vigilancia ,patrimonio,5,381052,,1,0,1
381056,ENVASES Y EMPAQUES ,patrimonio,4,3810,,1,0,0
38105601,Envases Y Empaques ,patrimonio,5,381056,,1,0,1
381060,PLANTACIONES AGRICOLAS Y FORESTALES ,patrimonio,4,3810,,1,0,0
38106001,Plantaciones Agricolas Y Forestales ,patrimonio,5,381060,,1,0,1
381064,VIAS DE COMUNICACION ,patrimonio,4,3810,,1,0,0
38106401,Vias De Comunicacion ,patrimonio,5,381064,,1,0,1
381068,MINAS Y CANTERAS ,patrimonio,4,3810,,1,0,0
38106801,Minas Y Canteras ,patrimonio,5,381068,,1,0,1
381072,POZOS ARTESIANOS ,patrimonio,4,3810,,1,0,0
38107201,Pozos Artesianos ,patrimonio,5,381072,,1,0,1
381076,YACIMIENTOS ,patrimonio,4,3810,,1,0,0
