clase,grupo,cuenta,subcuenta,auxiliar,nombre,tipo,nivel,padre_id,descripcion,estado,codigo,registra_tercero,nombre_clase,REG
1,17,10,40,01,Licencias ,activo,5,1,,1,17104001,1,Clase 1,1126
1,17,10,44,,PUBLICIDAD- PROPAGANDA Y AVISOS ,activo,4,1,,1,171044,0,Clase 1,1127
1,17,10,44,01,Publicidad- Propaganda Y Avisos ,activo,5,1,,1,17104401,1,Clase 1,1128
1,17,10,48,,ELEMENTOS DE ASEO Y CAFETERIA ,activo,4,1,,1,171048,0,Clase 1,1129
1,17,10,48,01,Elementos De Aseo Y Cafeteria ,activo,5,1,,1,17104801,1,Clase 1,1130
1,17,10,52,,MOLDES Y TROQUELES ,activo,4,1,,1,171052,0,Clase 1,1131
1,17,10,52,01,Moldes Y Troqueles ,activo,5,1,,1,17105201,1,Clase 1,1132
1,17,10,56,,INSTRUMENTAL QUIRURGICO ,activo,4,1,,1,171056,0,Clase 1,1133
1,17,10,56,01,Instrumental Quirurgico ,activo,5,1,,1,17105601,1,Clase 1,1134
1,17,10,60,,DOTACION Y SUMINISTRO A TRABAJADORES ,activo,4,1,,1,171060,0,Clase 1,1135
1,17,10,60,01,Dotacion Y Suministro A Trabajadores ,activo,5,1,,1,17106001,1,Clase 1,1136
1,17,10,64,,ELEMENTOS DE ROPERIA Y LENCERIA ,activo,4,1,,1,171064,0,Clase 1,1137
1,17,10,64,01,Elementos De Roperia Y Lenceria ,activo,5,1,,1,17106401,1,Clase 1,1138
1,17,10,68,,LOZA Y CRISTALERIA ,activo,4,1,,1,171068,0,Clase 1,1139
1,17,10,68,01,Loza Y Cristaleria ,activo,5,1,,1,17106801,1,Clase 1,1140
1,17,10,72,,DESCUENTO EN COLOCACION DE BONOS ,activo,4,1,,1,171072,0,Clase 1,1141
1,17,10,72,01,Descuento En Colocacion De Bonos ,activo,5,1,,1,17107201,1,Clase 1,1142
1,17,10,76,,"IMPUESTO DE RENTA DIFERIDO ""DEBITOS"" POR DIFERENCIAS TEMPORALES ",activo,4,1,,1,171076,0,Clase 1,1143
1,17,10,76,01,"Impuesto De Renta Diferido ""Debitos"" Por Diferencias Temporales ",activo,5,1,,1,17107601,1,Clase 1,1144
1,17,10,80,,CONCURSOS Y LICITACIONES ,activo,4,1,,1,171080,0,Clase 1,1145
1,17,10,80,01,Concursos Y Licitaciones ,activo,5,1,,1,17108001,1,Clase 1,1146
1,17,10,95,,OTROS ,activo,4,1,,1,171095,0,Clase 1,1147
1,17,10,95,01,Otros ,activo,5,1,,1,17109501,1,Clase 1,1148
1,17,10,99,,AJUSTES POR INFLACION ,activo,4,1,,1,171099,0,Clase 1,1149
1,17,10,99,01,Ajustes Por Inflacion ,activo,5,1,,1,17109901,1,Clase 1,1150
1,17,15,,,COSTOS DE EXPLORACION POR AMORTIZAR ,activo,3,1,,1,1715,0,Clase 1,1151
1,17,15,05,,POZOS SECOS ,activo,4,1,,1,171505,0,Clase 1,1152
1,17,15,05,01,Pozos Secos ,activo,5,1,,1,17150501,1,Clase 1,1153
1,17,15,10,,POZOS NO COMERCIALES ,activo,4,1,,1,171510,0,Clase 1,1154
1,17,15,10,01,Pozos No Comerciales ,activo,5,1,,1,17151001,1,Clase 1,1155
1,17,15,15,,OTROS COSTOS DE EXPLORACION ,activo,4,1,,1,171515,0,Clase 1,1156
1,17,15,15,01,Otros Costos De Exploracion ,activo,5,1,,1,17151501,1,Clase 1,1157
1,17,15,99,,AJUSTES POR INFLACION ,activo,4,1,,1,171599,0,Clase 1,1158
1,17,15,99,01,Ajustes Por Inflacion ,activo,5,1,,1,17159901,1,Clase 1,1159
1,17,20,,,COSTOS DE EXPLOTACION Y DESARROLLO ,activo,3,1,,1,1720,0,Clase 1,1160
1,17,20,05,,PERFORACION Y EXPLOTACION ,activo,4,1,,1,172005,0,Clase 1,1161
1,17,20,05,01,Perforacion Y Explotacion ,activo,5,1,,1,17200501,1,Clase 1,1162
1,17,20,10,,PERFORACIONES CAMPOS EN DESARROLLO ,activo,4,1,,1,172010,0,Clase 1,1163
1,17,20,10,01,Perforaciones Campos En Desarrollo ,activo,5,1,,1,17201001,1,Clase 1,1164
1,17,20,15,,FACILIDADES DE PRODUCCION ,activo,4,1,,1,172015,0,Clase 1,1165
1,17,20,15,01,Facilidades De Produccion ,activo,5,1,,1,17201501,1,Clase 1,1166
1,17,20,20,,SERVICIO A POZOS ,activo,4,1,,1,172020,0,Clase 1,1167
1,17,20,20,01,Servicio A Pozos ,activo,5,1,,1,17202001,1,Clase 1,1168
1,17,20,99,,AJUSTES POR INFLACION ,activo,4,1,,1,172099,0,Clase 1,1169
1,17,20,99,01,Ajustes Por Inflacion ,activo,5,1,,1,17209901,1,Clase 1,1170
1,17,30,,,CARGOS POR CORRECCION MONETARIA DIFERIDA ,activo,3,1,,1,1730,0,Clase 1,1171
1,17,98,,,AMORTIZACION ACUMULADA ,activo,3,1,,1,1798,0,Clase 1,1172
1,17,98,05,,COSTOS DE EXPLORACION POR AMORTIZAR ,activo,4,1,,1,179805,0,Clase 1,1173
1,17,98,05,01,Costos De Exploracion Por Amortizar ,activo,5,1,,1,17980501,1,Clase 1,1174
1,17,98,10,,COSTOS DE EXPLOTACION Y DESARROLLO ,activo,4,1,,1,179810,0,Clase 1,1175
1,17,98,10,01,Costos De Explotacion Y Desarrollo ,activo,5,1,,1,17981001,1,Clase 1,1176
1,17,98,99,,AJUSTES POR INFLACION ,activo,4,1,,1,179899,0,Clase 1,1177
1,17,98,99,01,Ajustes Por Inflacion ,activo,5,1,,1,17989901,1,Clase 1,1178
1,18,,,,OTROS ACTIVOS ,activo,2,1,,1,18,0,Clase 1,1179
1,18,05,,,BIENES DE ARTE Y CULTURA ,activo,3,1,,1,1805,0,Clase 1,1180
1,18,05,05,,OBRAS DE ARTE ,activo,4,1,,1,180505,0,Clase 1,1181
1,18,05,05,01,Obras De Arte ,activo,5,1,,1,18050501,1,Clase 1,1182
1,18,05,10,,BIBLIOTECAS ,activo,4,1,,1,180510,0,Clase 1,1183
1,18,05,10,01,Bibliotecas ,activo,5,1,,1,18051001,1,Clase 1,1184
1,18,05,95,,OTROS ,activo,4,1,,1,180595,0,Clase 1,1185
1,18,05,95,01,Otros ,activo,5,1,,1,18059501,1,Clase 1,1186
1,18,05,99,,AJUSTES POR INFLACION ,activo,4,1,,1,180599,0,Clase 1,1187
1,18,05,99,01,Ajustes Por Inflacion ,activo,5,1,,1,18059901,1,Clase 1,1188
1,18,95,,,DIVERSOS ,activo,3,1,,1,1895,0,Clase 1,1189
1,18,95,05,,MAQUINAS PORTEADORAS ,activo,4,1,,1,189505,0,Clase 1,1190
1,18,95,05,01,Maquinas Porteadoras ,activo,5,1,,1,18950501,1,Clase 1,1191
1,18,95,10,,BIENES ENTREGADOS EN COMODATO ,activo,4,1,,1,189510,0,Clase 1,1192
1,18,95,10,01,Bienes Entregados En Comodato ,activo,5,1,,1,18951001,1,Clase 1,1193
1,18,95,15,,AMORTIZACION ACUMULADA DE BIENES ENTREGADOS EN COMODATO (CR) ,activo,4,1,,1,189515,0,Clase 1,1194
1,18,95,15,01,Amortizacion Acumulada De Bienes Entregados En Comodato (Cr) ,activo,5,1,,1,18951501,1,Clase 1,1195
1,18,95,20,,BIENES RECIBIDOS EN PAGO ,activo,4,1,,1,189520,0,Clase 1,1196
1,18,95,20,01,Bienes Recibidos En Pago ,activo,5,1,,1,18952001,1,Clase 1,1197
1,18,95,25,,DERECHOS SUCESORALES ,activo,4,1,,1,189525,0,Clase 1,1198
1,18,95,25,01,Derechos Sucesorales ,activo,5,1,,1,18952501,1,Clase 1,1199
1,18,95,30,,ESTAMPILLAS ,activo,4,1,,1,189530,0,Clase 1,1200
1,18,95,30,01,Estampillas ,activo,5,1,,1,18953001,1,Clase 1,1201
1,18,95,95,,OTROS ,activo,4,1,,1,189595,0,Clase 1,1202
1,18,95,95,01,Otros ,activo,5,1,,1,18959501,1,Clase 1,1203
1,18,95,99,,AJUSTES POR INFLACION ,activo,4,1,,1,189599,0,Clase 1,1204
1,18,95,99,01,Ajustes Por Inflacion ,activo,5,1,,1,18959901,1,Clase 1,1205
1,18,99,,,PROVISIONES ,activo,3,1,,1,1899,0,Clase 1,1206
1,18,99,05,,BIENES DE ARTE Y CULTURA ,activo,4,1,,1,189905,0,Clase 1,1207
1,18,99,05,01,Bienes De Arte Y Cultura ,activo,5,1,,1,18990501,1,Clase 1,1208
1,18,99,95,,DIVERSOS ,activo,4,1,,1,189995,0,Clase 1,1209
1,18,99,95,01,Diversos ,activo,5,1,,1,18999501,1,Clase 1,1210
1,19,,,,VALORIZACIONES ,activo,2,1,,1,19,0,Clase 1,1211
1,19,05,,,DE INVERSIONES ,activo,3,1,,1,1905,0,Clase 1,1212
1,19,05,05,,ACCIONES ,activo,4,1,,1,190505,0,Clase 1,1213
1,19,05,05,01,Acciones ,activo,5,1,,1,19050501,1,Clase 1,1214
1,19,05,10,,CUOTAS O PARTES DE INTERES SOCIAL ,activo,4,1,,1,190510,0,Clase 1,1215
1,19,05,10,01,Cuotas O Partes De Interes Social ,activo,5,1,,1,19051001,1,Clase 1,1216
1,19,05,15,,DERECHOS FIDUCIARIOS ,activo,4,1,,1,190515,0,Clase 1,1217
1,19,05,15,01,Derechos Fiduciarios ,activo,5,1,,1,19051501,1,Clase 1,1218
1,19,10,,,DE PROPIEDADES PLANTA Y EQUIPO ,activo,3,1,,1,1910,0,Clase 1,1219
1,19,10,04,,TERRENOS ,activo,4,1,,1,191004,0,Clase 1,1220
1,19,10,04,01,Terrenos ,activo,5,1,,1,19100401,1,Clase 1,1221
1,19,10,06,,MATERIALES PROYECTOS PETROLEROS ,activo,4,1,,1,191006,0,Clase 1,1222
1,19,10,06,01,Materiales Proyectos Petroleros ,activo,5,1,,1,19100601,1,Clase 1,1223
1,19,10,08,,CONSTRUCCIONES Y EDIFICACIONES ,activo,4,1,,1,191008,0,Clase 1,1224
1,19,10,08,01,Construcciones Y Edificaciones ,activo,5,1,,1,19100801,1,Clase 1,1225
1,19,10,12,,MAQUINARIA Y EQUIPO ,activo,4,1,,1,191012,0,Clase 1,1226
1,19,10,12,01,Maquinaria Y Equipo ,activo,5,1,,1,19101201,1,Clase 1,1227
1,19,10,16,,EQUIPO DE OFICINA ,activo,4,1,,1,191016,0,Clase 1,1228
1,19,10,16,01,Equipo De Oficina ,activo,5,1,,1,19101601,1,Clase 1,1229
1,19,10,20,,EQUIPO DE COMPUTACION Y COMUNICACION ,activo,4,1,,1,191020,0,Clase 1,1230
1,19,10,20,01,Equipo De Computacion Y Comunicacion ,activo,5,1,,1,19102001,1,Clase 1,1231
1,19,10,24,,EQUIPO MEDICO CIENTIFICO ,activo,4,1,,1,191024,0,Clase 1,1232
1,19,10,24,01,Equipo Medico Cientifico ,activo,5,1,,1,19102401,1,Clase 1,1233
1,19,10,28,,EQUIPO DE HOTELES Y RESTAURANTES ,activo,4,1,,1,191028,0,Clase 1,1234
1,19,10,28,01,Equipo De Hoteles Y Restaurantes ,activo,5,1,,1,19102801,1,Clase 1,1235
1,19,10,32,,FLOTA Y EQUIPO DE TRANSPORTE ,activo,4,1,,1,191032,0,Clase 1,1236
1,19,10,32,01,Flota Y Equipo De Transporte ,activo,5,1,,1,19103201,1,Clase 1,1237
1,19,10,36,,FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,activo,4,1,,1,191036,0,Clase 1,1238
1,19,10,36,01,Flota Y Equipo Fluvial Y-O Maritimo ,activo,5,1,,1,19103601,1,Clase 1,1239
1,19,10,40,,FLOTA Y EQUIPO AEREO ,activo,4,1,,1,191040,0,Clase 1,1240
1,19,10,40,01,Flota Y Equipo Aereo ,activo,5,1,,1,19104001,1,Clase 1,1241
1,19,10,44,,FLOTA Y EQUIPO FERREO ,activo,4,1,,1,191044,0,Clase 1,1242
1,19,10,44,01,Flota Y Equipo Ferreo ,activo,5,1,,1,19104401,1,Clase 1,1243
1,19,10,48,,ACUEDUCTOS PLANTAS Y REDES ,activo,4,1,,1,191048,0,Clase 1,1244
1,19,10,48,01,Acueductos Plantas Y Redes ,activo,5,1,,1,19104801,1,Clase 1,1245
1,19,10,52,,ARMAMENTO DE VIGILANCIA ,activo,4,1,,1,191052,0,Clase 1,1246
1,19,10,52,01,Armamento De Vigilancia ,activo,5,1,,1,19105201,1,Clase 1,1247
1,19,10,56,,ENVASES Y EMPAQUES ,activo,4,1,,1,191056,0,Clase 1,1248
1,19,10,56,01,Envases Y Empaques ,activo,5,1,,1,19105601,1,Clase 1,1249
1,19,10,60,,PLANTACIONES AGRICOLAS Y FORESTALES ,activo,4,1,,1,191060,0,Clase 1,1250
1,19,10,60,01,Plantaciones Agricolas Y Forestales ,activo,5,1,,1,19106001,1,Clase 1,1251
1,19,10,64,,VIAS DE COMUNICACION ,activo,4,1,,1,191064,0,Clase 1,1252
1,19,10,64,01,Vias De Comunicacion ,activo,5,1,,1,19106401,1,Clase 1,1253
1,19,10,68,,MINAS Y CANTERAS ,activo,4,1,,1,191068,0,Clase 1,1254
1,19,10,68,01,Minas Y Canteras ,activo,5,1,,1,19106801,1,Clase 1,1255
1,19,10,72,,POZOS ARTESIANOS ,activo,4,1,,1,191072,0,Clase 1,1256
1,19,10,72,01,Pozos Artesianos ,activo,5,1,,1,19107201,1,Clase 1,1257
1,19,10,76,,YACIMIENTOS ,activo,4,1,,1,191076,0,Clase 1,1258
1,19,10,76,01,Yacimientos ,activo,5,1,,1,19107601,1,Clase 1,1259
1,19,10,80,,SEMOVIENTES ,activo,4,1,,1,191080,0,Clase 1,1260
1,19,10,80,01,Semovientes ,activo,5,1,,1,19108001,1,Clase 1,1261
1,19,95,,,DE OTROS ACTIVOS ,activo,3,1,,1,1995,0,Clase 1,1262
1,19,95,05,,BIENES DE ARTE Y CULTURA ,activo,4,1,,1,199505,0,Clase 1,1263
1,19,95,05,01,Bienes De Arte Y Cultura ,activo,5,1,,1,19950501,1,Clase 1,1264
1,19,95,10,,BIENES ENTREGADOS EN COMODATO ,activo,4,1,,1,199510,0,Clase 1,1265
1,19,95,10,01,Bienes Entregados En Comodato ,activo,5,1,,1,19951001,1,Clase 1,1266
1,19,95,15,,BIENES RECIBIDOS EN PAGO ,activo,4,1,,1,199515,0,Clase 1,1267
1,19,95,15,01,Bienes Recibidos En Pago ,activo,5,1,,1,19951501,1,Clase 1,1268
1,19,95,20,,INVENTARIO DE SEMOVIENTES ,activo,4,1,,1,199520,0,Clase 1,1269
1,19,95,20,01,Inventario De Semovientes ,activo,5,1,,1,19952001,1,Clase 1,1270
2,,,,,PASIVO ,pasivo,1,2,Descripcion.Obligaciones y deudas de la empresa frente a terceros. Nat. Crédito Forma de Uso. Se abona (crédito) cuando aumentan los pasivos y se carga (débito) cuando disminuyen.,1,2,0,Clase 2,1271
2,21,,,,OBLIGACIONES FINANCIERAS ,pasivo,2,2,Descripcion.Préstamos y créditos adquiridos. Nat. Crédito Forma de Uso. Registra deudas con entidades financieras.,1,21,0,Clase 2,1272
2,21,05,,,BANCOS NACIONALES ,pasivo,3,2,Descripcion.Préstamos adquiridos con bancos locales. Nat. Crédito Forma de Uso. Registra créditos bancarios internos.,1,2105,0,Clase 2,1273
2,21,05,05,,SOBREGIROS ,pasivo,4,2,,1,210505,0,Clase 2,1274
2,21,05,05,01,Sobregiros ,pasivo,5,2,,1,21050501,1,Clase 2,1275
2,21,05,10,,PAGARES ,pasivo,4,2,,1,210510,0,Clase 2,1276
2,21,05,10,01,Pagares ,pasivo,5,2,,1,21051001,1,Clase 2,1277
2,21,05,15,,CARTAS DE CREDITO ,pasivo,4,2,,1,210515,0,Clase 2,1278
2,21,05,15,01,Cartas De Credito ,pasivo,5,2,,1,21051501,1,Clase 2,1279
2,21,05,20,,ACEPTACIONES BANCARIAS ,pasivo,4,2,,1,210520,0,Clase 2,1280
2,21,05,20,01,Aceptaciones Bancarias ,pasivo,5,2,,1,21052001,1,Clase 2,1281
2,21,10,,,BANCOS DEL EXTERIOR ,pasivo,3,2,Descripcion.Préstamos adquiridos con bancos extranjeros. Nat. Crédito Forma de Uso. Registra créditos bancarios internacionales.,1,2110,0,Clase 2,1282
2,21,10,05,,SOBREGIROS ,pasivo,4,2,,1,211005,0,Clase 2,1283
2,21,10,05,01,Sobregiros ,pasivo,5,2,,1,21100501,1,Clase 2,1284
2,21,10,10,,PAGARES ,pasivo,4,2,,1,211010,0,Clase 2,1285
2,21,10,10,01,Pagares ,pasivo,5,2,,1,21101001,1,Clase 2,1286
2,21,10,15,,CARTAS DE CREDITO ,pasivo,4,2,,1,211015,0,Clase 2,1287
2,21,10,15,01,Cartas De Credito ,pasivo,5,2,,1,21101501,1,Clase 2,1288
2,21,10,20,,ACEPTACIONES BANCARIAS ,pasivo,4,2,,1,211020,0,Clase 2,1289
2,21,10,20,01,Aceptaciones Bancarias ,pasivo,5,2,,1,21102001,1,Clase 2,1290
2,21,15,,,CORPORACIONES FINANCIERAS ,pasivo,3,2,,1,2115,0,Clase 2,1291
2,21,15,05,,PAGARES ,pasivo,4,2,,1,211505,0,Clase 2,1292
2,21,15,05,01,Pagares ,pasivo,5,2,,1,21150501,1,Clase 2,1293
2,21,15,10,,ACEPTACIONES FINANCIERAS ,pasivo,4,2,,1,211510,0,Clase 2,1294
2,21,15,10,01,Aceptaciones Financieras ,pasivo,5,2,,1,21151001,1,Clase 2,1295
2,21,15,15,,CARTAS DE CREDITO ,pasivo,4,2,,1,211515,0,Clase 2,1296
2,21,15,15,01,Cartas De Credito ,pasivo,5,2,,1,21151501,1,Clase 2,1297
2,21,20,,,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL ,pasivo,3,2,,1,2120,0,Clase 2,1298
2,21,20,05,,PAGARES ,pasivo,4,2,,1,212005,0,Clase 2,1299
2,21,20,05,01,Pagares ,pasivo,5,2,,1,21200501,1,Clase 2,1300
2,21,20,10,,ACEPTACIONES FINANCIERAS ,pasivo,4,2,,1,212010,0,Clase 2,1301
2,21,20,10,01,Aceptaciones Financieras ,pasivo,5,2,,1,21201001,1,Clase 2,1302
2,21,25,,,CORPORACIONES DE AHORRO Y VIVIENDA ,pasivo,3,2,,1,2125,0,Clase 2,1303
2,21,25,05,,SOBREGIROS ,pasivo,4,2,,1,212505,0,Clase 2,1304
2,21,25,05,01,Sobregiros ,pasivo,5,2,,1,21250501,1,Clase 2,1305
2,21,25,10,,PAGARES ,pasivo,4,2,,1,212510,0,Clase 2,1306
2,21,25,10,01,Pagares ,pasivo,5,2,,1,21251001,1,Clase 2,1307
2,21,25,15,,HIPOTECARIAS ,pasivo,4,2,,1,212515,0,Clase 2,1308
2,21,25,15,01,Hipotecarias ,pasivo,5,2,,1,21251501,1,Clase 2,1309
2,21,30,,,ENTIDADES FINANCIERAS DEL EXTERIOR ,pasivo,3,2,,1,2130,0,Clase 2,1310
2,21,35,,,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS ,pasivo,3,2,,1,2135,0,Clase 2,1311
2,21,35,05,,ACCIONES ,pasivo,4,2,,1,213505,0,Clase 2,1312
2,21,35,05,01,Acciones ,pasivo,5,2,,1,21350501,1,Clase 2,1313
2,21,35,10,,CUOTAS O PARTES DE INTERES SOCIAL ,pasivo,4,2,,1,213510,0,Clase 2,1314
2,21,35,10,01,Cuotas O Partes De Interes Social ,pasivo,5,2,,1,21351001,1,Clase 2,1315
2,21,35,15,,BONOS ,pasivo,4,2,,1,213515,0,Clase 2,1316
2,21,35,15,01,Bonos ,pasivo,5,2,,1,21351501,1,Clase 2,1317
2,21,35,20,,CEDULAS ,pasivo,4,2,,1,213520,0,Clase 2,1318
2,21,35,20,01,Cedulas ,pasivo,5,2,,1,21352001,1,Clase 2,1319
2,21,35,25,,CERTIFICADOS ,pasivo,4,2,,1,213525,0,Clase 2,1320
2,21,35,25,01,Certificados ,pasivo,5,2,,1,21352501,1,Clase 2,1321
2,21,35,30,,PAPELES COMERCIALES ,pasivo,4,2,,1,213530,0,Clase 2,1322
2,21,35,30,01,Papeles Comerciales ,pasivo,5,2,,1,21353001,1,Clase 2,1323
2,21,35,35,,TITULOS ,pasivo,4,2,,1,213535,0,Clase 2,1324
2,21,35,35,01,Titulos ,pasivo,5,2,,1,21353501,1,Clase 2,1325
2,21,35,40,,ACEPTACIONES BANCARIAS O FINANCIERAS ,pasivo,4,2,,1,213540,0,Clase 2,1326
2,21,35,40,01,Aceptaciones Bancarias O Financieras ,pasivo,5,2,,1,21354001,1,Clase 2,1327
2,21,35,95,,OTROS ,pasivo,4,2,,1,213595,0,Clase 2,1328
2,21,35,95,01,Otros ,pasivo,5,2,,1,21359501,1,Clase 2,1329
2,21,40,,,COMPROMISOS DE RECOMPRA DE CARTERA NEGOCIADA ,pasivo,3,2,,1,2140,0,Clase 2,1330
2,21,45,,,OBLIGACIONES GUBERNAMENTALES ,pasivo,3,2,,1,2145,0,Clase 2,1331
2,21,45,05,,GOBIERNO NACIONAL ,pasivo,4,2,,1,214505,0,Clase 2,1332
2,21,45,05,01,Gobierno Nacional ,pasivo,5,2,,1,21450501,1,Clase 2,1333
2,21,45,10,,ENTIDADES OFICIALES ,pasivo,4,2,,1,214510,0,Clase 2,1334
2,21,45,10,01,Entidades Oficiales ,pasivo,5,2,,1,21451001,1,Clase 2,1335
2,21,95,,,OTRAS OBLIGACIONES ,pasivo,3,2,,1,2195,0,Clase 2,1336
2,21,95,05,,PARTICULARES ,pasivo,4,2,,1,219505,0,Clase 2,1337
2,21,95,05,01,Particulares ,pasivo,5,2,,1,21950501,1,Clase 2,1338
2,21,95,10,,COMPAÑIAS VINCULADAS ,pasivo,4,2,,1,219510,0,Clase 2,1339
2,21,95,10,01,Compañias Vinculadas ,pasivo,5,2,,1,21951001,1,Clase 2,1340
2,21,95,15,,CASA MATRIZ ,pasivo,4,2,,1,219515,0,Clase 2,1341
2,21,95,15,01,Casa Matriz ,pasivo,5,2,,1,21951501,1,Clase 2,1342
2,21,95,20,,SOCIOS O ACCIONISTAS ,pasivo,4,2,,1,219520,0,Clase 2,1343
2,21,95,20,01,Socios O Accionistas ,pasivo,5,2,,1,21952001,1,Clase 2,1344
2,21,95,25,,FONDOS Y COOPERATIVAS ,pasivo,4,2,,1,219525,0,Clase 2,1345
2,21,95,25,01,Fondos Y Cooperativas ,pasivo,5,2,,1,21952501,1,Clase 2,1346
2,21,95,95,,OTRAS ,pasivo,4,2,,1,219595,0,Clase 2,1347
2,21,95,95,01,Otras ,pasivo,5,2,,1,21959501,1,Clase 2,1348
2,22,,,,PROVEEDORES ,pasivo,2,2,Descripcion.Obligaciones por compras a crédito. Nat. Crédito Forma de Uso. Registra facturas de proveedores pendientes de pago.,1,22,0,Clase 2,1349
2,22,05,,,NACIONALES ,pasivo,3,2,Descripcion.Facturas por pagar a proveedores locales. Nat. Crédito Forma de Uso. Control de deudas con proveedores en Colombia.,1,2205,0,Clase 2,1350
2,22,10,,,DEL EXTERIOR ,pasivo,3,2,Descripcion.Facturas por pagar a proveedores internacionales. Nat. Crédito Forma de Uso. Control de deudas con proveedores extranjeros.,1,2210,0,Clase 2,1351
2,22,15,,,CUENTAS CORRIENTES COMERCIALES ,pasivo,3,2,,1,2215,0,Clase 2,1352
2,22,20,,,CASA MATRIZ ,pasivo,3,2,,1,2220,0,Clase 2,1353
2,22,25,,,COMPAÑIAS VINCULADAS ,pasivo,3,2,,1,2225,0,Clase 2,1354
2,23,,,,CUENTAS POR PAGAR ,pasivo,2,2,Descripcion.Otras deudas con terceros distintas a proveedores. Nat. Crédito Forma de Uso. Registra diversas obligaciones con terceros.,1,23,0,Clase 2,1355
2,23,05,,,CUENTAS CORRIENTES COMERCIALES ,pasivo,3,2,Descripcion.Deudas con empresas vinculadas. Nat. Crédito Forma de Uso. Control de obligaciones con partes relacionadas.,1,2305,0,Clase 2,1356
2,23,10,,,A CASA MATRIZ ,pasivo,3,2,Descripcion.Obligación de distribuir utilidades a socios. Nat. Crédito Forma de Uso. Registra dividendos declarados y no pagados.,1,2310,0,Clase 2,1357
2,23,15,,,A COMPAÑIAS VINCULADAS ,pasivo,3,2,,1,2315,0,Clase 2,1358
2,23,20,,,A CONTRATISTAS ,pasivo,3,2,,1,2320,0,Clase 2,1359
2,23,30,,,ORDENES DE COMPRA POR UTILIZAR ,pasivo,3,2,,1,2330,0,Clase 2,1360
2,23,35,,,COSTOS Y GASTOS POR PAGAR ,pasivo,3,2,,1,2335,0,Clase 2,1361
2,23,35,05,,GASTOS FINANCIEROS ,pasivo,4,2,,1,233505,0,Clase 2,1362
2,23,35,05,01,Gastos Financieros ,pasivo,5,2,,1,23350501,1,Clase 2,1363
2,23,35,10,,GASTOS LEGALES ,pasivo,4,2,,1,233510,0,Clase 2,1364
2,23,35,10,01,Gastos Legales ,pasivo,5,2,,1,23351001,1,Clase 2,1365
2,23,35,15,,LIBROS- SUSCRIPCIONES- PERIODICOS Y REVISTAS ,pasivo,4,2,,1,233515,0,Clase 2,1366
2,23,35,15,01,Libros- Suscripciones- Periodicos Y Revistas ,pasivo,5,2,,1,23351501,1,Clase 2,1367
2,23,35,20,,COMISIONES ,pasivo,4,2,,1,233520,0,Clase 2,1368
2,23,35,20,01,Comisiones ,pasivo,5,2,,1,23352001,1,Clase 2,1369
2,23,35,25,,HONORARIOS ,pasivo,4,2,,1,233525,0,Clase 2,1370
2,23,35,25,01,Honorarios ,pasivo,5,2,,1,23352501,1,Clase 2,1371
2,23,35,30,,SERVICIOS TECNICOS ,pasivo,4,2,,1,233530,0,Clase 2,1372
2,23,35,30,01,Servicios Tecnicos ,pasivo,5,2,,1,23353001,1,Clase 2,1373
2,23,35,35,,SERVICIOS DE MANTENIMIENTO ,pasivo,4,2,,1,233535,0,Clase 2,1374
2,23,35,35,01,Servicios De Mantenimiento ,pasivo,5,2,,1,23353501,1,Clase 2,1375
2,23,35,40,,ARRENDAMIENTOS ,pasivo,4,2,,1,233540,0,Clase 2,1376
2,23,35,40,01,Arrendamientos ,pasivo,5,2,,1,23354001,1,Clase 2,1377
2,23,35,45,,TRANSPORTES- FLETES Y ACARREOS ,pasivo,4,2,,1,233545,0,Clase 2,1378
2,23,35,45,01,Transportes- Fletes Y Acarreos ,pasivo,5,2,,1,23354501,1,Clase 2,1379
2,23,35,50,,SERVICIOS PUBLICOS ,pasivo,4,2,,1,233550,0,Clase 2,1380
2,23,35,50,01,Servicios Publicos ,pasivo,5,2,,1,23355001,1,Clase 2,1381
2,23,35,55,,SEGUROS ,pasivo,4,2,,1,233555,0,Clase 2,1382
2,23,35,55,01,Seguros ,pasivo,5,2,,1,23355501,1,Clase 2,1383
2,23,35,60,,GASTOS DE VIAJE ,pasivo,4,2,,1,233560,0,Clase 2,1384
2,23,35,60,01,Gastos De Viaje ,pasivo,5,2,,1,23356001,1,Clase 2,1385
2,23,35,65,,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS ,pasivo,4,2,,1,233565,0,Clase 2,1386
2,23,35,65,01,Gastos De Representacion Y Relaciones Publicas ,pasivo,5,2,,1,23356501,1,Clase 2,1387
2,23,35,70,,SERVICIOS ADUANEROS ,pasivo,4,2,,1,233570,0,Clase 2,1388
2,23,35,70,01,Servicios Aduaneros ,pasivo,5,2,,1,23357001,1,Clase 2,1389
2,23,35,95,,OTROS ,pasivo,4,2,,1,233595,0,Clase 2,1390
2,23,35,95,01,Otros ,pasivo,5,2,,1,23359501,1,Clase 2,1391
2,23,40,,,INSTALAMENTOS POR PAGAR ,pasivo,3,2,,1,2340,0,Clase 2,1392
2,23,45,,,ACREEDORES OFICIALES ,pasivo,3,2,,1,2345,0,Clase 2,1393
2,23,50,,,REGALIAS POR PAGAR ,pasivo,3,2,,1,2350,0,Clase 2,1394
